Alloy formula;Alloy class;Cu;Al;Ag;B;Be;Ca;Co;Ce;Cr;Fe;Hf;La;Mg;Mn;Mo;Nb;Nd;Ni;P;Pb;Pr;Si;Sn;Ti;V;Zn;Zr;Tss (K);tss (h);CR reduction (%);Aging;Tag (K);tag (h);Secondary thermo-mechanical process;Hardness (HV);Yield strength (MPa);Ultimate tensile strength (MPa);Electrical conductivity (%IACS)
Cu-0.39Cr-0.15Zr-0.12Ni-0.03Si;Cu low alloyed;99.31;0;0;0;0;0;0;0;0.39;0;0;0;0;0;0;0;0;0.12;0;0;0;0.03;0;0;0;0;0.15;;;80;Y;773;1;N;162;;;81
Cu-0.39Cr-0.15Zr-0.12Ni-0.03Si;Cu low alloyed;99.31;0;0;0;0;0;0;0;0.39;0;0;0;0;0;0;0;0;0.12;0;0;0;0.03;0;0;0;0;0.15;;;80;Y;823;1;N;149;;;82
Cu-0.39Cr-0.15Zr-0.12Ni-0.03Si;Cu low alloyed;99.31;0;0;0;0;0;0;0;0.39;0;0;0;0;0;0;0;0;0.12;0;0;0;0.03;0;0;0;0;0.15;;;80;Y;873;1;N;103;;;82
Cu-0.39Cr-0.15Zr-0.12Ni-0.03Si;Cu low alloyed;99.31;0;0;0;0;0;0;0;0.39;0;0;0;0;0;0;0;0;0.12;0;0;0;0.03;0;0;0;0;0.15;;;80;Y;923;1;N;87;;;81
Cu-0.4Cr;Cu low alloyed;99.6;0;0;0;0;0;0;0;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;80;Y;723;0.017;N;135;;;48
Cu-0.4Cr;Cu low alloyed;99.6;0;0;0;0;0;0;0;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;80;Y;723;0.0417;N;140;;;51
Cu-0.4Cr;Cu low alloyed;99.6;0;0;0;0;0;0;0;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;80;Y;723;0.083;N;151;;;58
Cu-0.4Cr;Cu low alloyed;99.6;0;0;0;0;0;0;0;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;80;Y;723;0.17;N;158;;;69
Cu-0.4Cr;Cu low alloyed;99.6;0;0;0;0;0;0;0;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;80;Y;723;0.25;N;159;;;76
Cu-0.4Cr;Cu low alloyed;99.6;0;0;0;0;0;0;0;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;80;Y;723;0.5;N;156;;;85
Cu-0.4Cr;Cu low alloyed;99.6;0;0;0;0;0;0;0;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;80;Y;723;1;N;147;;;87
Cu-0.4Cr;Cu low alloyed;99.6;0;0;0;0;0;0;0;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;80;Y;723;2;N;131;;;90
Cu-0.42Cr-0.18Zr;Cu low alloyed;99.4;0;0;0;0;0;0;0;0.42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.18;;;80;Y;723;0.017;N;156;;;50
Cu-0.42Cr-0.18Zr;Cu low alloyed;99.4;0;0;0;0;0;0;0;0.42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.18;;;80;Y;723;0.0417;N;160;;;54
Cu-0.42Cr-0.18Zr;Cu low alloyed;99.4;0;0;0;0;0;0;0;0.42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.18;;;80;Y;723;0.083;N;166;;;60
Cu-0.42Cr-0.18Zr;Cu low alloyed;99.4;0;0;0;0;0;0;0;0.42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.18;;;80;Y;723;0.17;N;173;;;71
Cu-0.42Cr-0.18Zr;Cu low alloyed;99.4;0;0;0;0;0;0;0;0.42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.18;;;80;Y;723;0.25;N;175;;;76
Cu-0.42Cr-0.18Zr;Cu low alloyed;99.4;0;0;0;0;0;0;0;0.42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.18;;;80;Y;723;0.5;N;176;;;82
Cu-0.42Cr-0.18Zr;Cu low alloyed;99.4;0;0;0;0;0;0;0;0.42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.18;;;80;Y;723;1;N;174;;;84
Cu-0.42Cr-0.18Zr;Cu low alloyed;99.4;0;0;0;0;0;0;0;0.42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.18;;;80;Y;723;2;N;170;;;85
Cu-0.39Cr-0.15Zr-0.12Ni-0.03Si;Cu low alloyed;99.31;0;0;0;0;0;0;0;0.39;0;0;0;0;0;0;0;0;0.12;0;0;0;0.03;0;0;0;0;0.15;;;80;Y;723;0.017;N;160;;;48
Cu-0.39Cr-0.15Zr-0.12Ni-0.03Si;Cu low alloyed;99.31;0;0;0;0;0;0;0;0.39;0;0;0;0;0;0;0;0;0.12;0;0;0;0.03;0;0;0;0;0.15;;;80;Y;723;0.0417;N;167;;;52
Cu-0.39Cr-0.15Zr-0.12Ni-0.03Si;Cu low alloyed;99.31;0;0;0;0;0;0;0;0.39;0;0;0;0;0;0;0;0;0.12;0;0;0;0.03;0;0;0;0;0.15;;;80;Y;723;0.083;N;174;;;59
Cu-0.39Cr-0.15Zr-0.12Ni-0.03Si;Cu low alloyed;99.31;0;0;0;0;0;0;0;0.39;0;0;0;0;0;0;0;0;0.12;0;0;0;0.03;0;0;0;0;0.15;;;80;Y;723;0.17;N;177;;;69
Cu-0.39Cr-0.15Zr-0.12Ni-0.03Si;Cu low alloyed;99.31;0;0;0;0;0;0;0;0.39;0;0;0;0;0;0;0;0;0.12;0;0;0;0.03;0;0;0;0;0.15;;;80;Y;723;0.25;N;178;;;73
Cu-0.39Cr-0.15Zr-0.12Ni-0.03Si;Cu low alloyed;99.31;0;0;0;0;0;0;0;0.39;0;0;0;0;0;0;0;0;0.12;0;0;0;0.03;0;0;0;0;0.15;;;80;Y;723;0.5;N;179;;;78
Cu-0.39Cr-0.15Zr-0.12Ni-0.03Si;Cu low alloyed;99.31;0;0;0;0;0;0;0;0.39;0;0;0;0;0;0;0;0;0.12;0;0;0;0.03;0;0;0;0;0.15;;;80;Y;723;1;N;179;;;79
Cu-0.39Cr-0.15Zr-0.12Ni-0.03Si;Cu low alloyed;99.31;0;0;0;0;0;0;0;0.39;0;0;0;0;0;0;0;0;0.12;0;0;0;0.03;0;0;0;0;0.15;;;80;Y;723;2;N;181;;;80
Cu-0.7Cr-0.3Fe;Cu low alloyed;99.05;0;0;0;0;0;0;0;0.68;0.27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1323;2;40;Y;723;6;N;;;390;73
Cu-0.7Cr-0.3Fe;Cu low alloyed;99.05;0;0;0;0;0;0;0;0.68;0.27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1323;2;40;Y;723;12;N;;;415;75
Cu-0.7Cr-0.3Fe;Cu low alloyed;99.05;0;0;0;0;0;0;0;0.68;0.27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1323;2;40;Y;723;24;N;;;392;75
Cu-0.7Cr-0.3Fe;Cu low alloyed;99.05;0;0;0;0;0;0;0;0.68;0.27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1323;2;90;N;;;N;;;452;24
Cu-0.7Cr-0.3Fe;Cu low alloyed;99.05;0;0;0;0;0;0;0;0.68;0.27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1323;2;90;Y;723;0.167;N;;;445;35
Cu-0.7Cr-0.3Fe;Cu low alloyed;99.05;0;0;0;0;0;0;0;0.68;0.27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1323;2;90;Y;723;0.75;N;;;522;59
Cu-0.7Cr-0.3Fe;Cu low alloyed;99.05;0;0;0;0;0;0;0;0.68;0.27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1323;2;90;Y;723;0.75;Y;159;;546;66
Cu-0.7Cr-0.3Fe;Cu low alloyed;99.05;0;0;0;0;0;0;0;0.68;0.27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1323;2;90;Y;723;1.5;N;;;537;66
Cu-0.7Cr-0.3Fe;Cu low alloyed;99.05;0;0;0;0;0;0;0;0.68;0.27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1323;2;90;Y;723;6;N;;;522;73
Cu-0.7Cr-0.3Fe;Cu low alloyed;99.05;0;0;0;0;0;0;0;0.68;0.27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1323;2;90;Y;723;24;N;;;425;82
Cu-0.7Cr-2.0Fe;Cu low alloyed;97.52;0;0;0;0;0;0;0;0.63;1.85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1323;2;0;Y;873;3;N;75;;268;53
Cu-0.7Cr-2.0Fe;Cu low alloyed;97.52;0;0;0;0;0;0;0;0.63;1.85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1323;2;40;Y;873;0.75;N;112;;316;53
Cu-0.7Cr-2.0Fe;Cu low alloyed;97.52;0;0;0;0;0;0;0;0.63;1.85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1323;2;40;Y;873;0.75;Y;129;;374;61
Cu-0.7Cr-2.0Fe;Cu low alloyed;97.52;0;0;0;0;0;0;0;0.63;1.85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1323;2;40;N;;;N;;;350;26
Cu-0.7Cr-2.0Fe;Cu low alloyed;97.52;0;0;0;0;0;0;0;0.63;1.85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1323;2;40;Y;873;0.167;N;;;314;46
Cu-0.7Cr-2.0Fe;Cu low alloyed;97.52;0;0;0;0;0;0;0;0.63;1.85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1323;2;40;Y;873;0.333;N;;;311;51
Cu-0.7Cr-2.0Fe;Cu low alloyed;97.52;0;0;0;0;0;0;0;0.63;1.85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1323;2;40;Y;873;3;N;;;311;54
Cu-0.7Cr-2.0Fe;Cu low alloyed;97.52;0;0;0;0;0;0;0;0.63;1.85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1323;2;90;N;;;N;;;475;24
Cu-0.7Cr-2.0Fe;Cu low alloyed;97.52;0;0;0;0;0;0;0;0.63;1.85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1323;2;90;Y;873;0.167;N;;;382;51
Cu-0.7Cr-2.0Fe;Cu low alloyed;97.52;0;0;0;0;0;0;0;0.63;1.85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1323;2;90;Y;873;0.333;N;;;392;53
Cu-0.7Cr-2.0Fe;Cu low alloyed;97.52;0;0;0;0;0;0;0;0.63;1.85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1323;2;90;Y;873;1.5;N;;;386;56
Cu-0.7Cr-2.0Fe;Cu low alloyed;97.52;0;0;0;0;0;0;0;0.63;1.85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1323;2;90;Y;873;12;N;;;325;57
Cu-0.7Cr-2.0Fe;Cu low alloyed;97.52;0;0;0;0;0;0;0;0.63;1.85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1323;2;90;Y;873;0.75;Y;144;;484;57
Cu-0.7Cr-2.0Fe;Cu low alloyed;97.52;0;0;0;0;0;0;0;0.63;1.85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1323;2;90;Y;873;0.75;N;118;;390;56
Cu-1Cr;Cu low alloyed;99.19;0;0;0;0;0;0;0;0.81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1323;2;40;N;;;N;;;304;33
Cu-1Cr;Cu low alloyed;99.19;0;0;0;0;0;0;0;0.81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1323;2;40;Y;723;0.333;N;;;409;65
Cu-1Cr;Cu low alloyed;99.19;0;0;0;0;0;0;0;0.81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1323;2;40;Y;723;1.5;N;;;460;79
Cu-1Cr;Cu low alloyed;99.19;0;0;0;0;0;0;0;0.81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1323;2;40;Y;723;6;N;;;460;85
Cu-1Cr;Cu low alloyed;99.19;0;0;0;0;0;0;0;0.81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1323;2;90;N;;;N;;;459;32
Cu-1Cr;Cu low alloyed;99.19;0;0;0;0;0;0;0;0.81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1323;2;90;Y;723;0.167;N;;;476;46
Cu-1Cr;Cu low alloyed;99.19;0;0;0;0;0;0;0;0.81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1323;2;90;Y;723;0.75;N;;;570;74
Cu-1Cr;Cu low alloyed;99.19;0;0;0;0;0;0;0;0.81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1323;2;90;Y;723;1.5;N;;;582;81
Cu-1Cr;Cu low alloyed;99.19;0;0;0;0;0;0;0;0.81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1323;2;90;Y;723;6;N;;;542;88
Cu-1Cr;Cu low alloyed;99.19;0;0;0;0;0;0;0;0.81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1323;2;90;Y;723;24;N;;;460;91
Cu-1Fe;Cu low alloyed;99;0;0;0;0;0;0;0;0.05;0.95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1323;2;40;N;;;N;;;266;25
Cu-1Fe;Cu low alloyed;99;0;0;0;0;0;0;0;0.05;0.95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1323;2;40;Y;923;0.167;N;;;245;44
Cu-1Fe;Cu low alloyed;99;0;0;0;0;0;0;0;0.05;0.95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1323;2;40;Y;923;1.5;N;;;256;46
Cu-1Fe;Cu low alloyed;99;0;0;0;0;0;0;0;0.05;0.95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1323;2;40;Y;923;6;N;;;255;48
Cu-1Fe;Cu low alloyed;99;0;0;0;0;0;0;0;0.05;0.95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1323;2;40;N;;;N;;;252;20
Cu-1Fe;Cu low alloyed;99;0;0;0;0;0;0;0;0.05;0.95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1323;2;40;Y;923;0.167;N;;;78;44
Cu-1Fe;Cu low alloyed;99;0;0;0;0;0;0;0;0.05;0.95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1323;2;40;Y;923;0.75;N;;;85;45
Cu-1Fe;Cu low alloyed;99;0;0;0;0;0;0;0;0.05;0.95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1323;2;40;Y;923;1.5;N;;;94;46
Cu-0.28Cr-0.19Mg;Cu low alloyed;99.53;0;0;0;0;0;0;0;0.28;0;0;0;0.19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1223;4;0;N;;;N;65;;;47
Cu-0.28Cr-0.19Mg;Cu low alloyed;99.53;0;0;0;0;0;0;0;0.28;0;0;0;0.19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1223;4;0;Y;663;0.0083;N;66;;;48
Cu-0.28Cr-0.19Mg;Cu low alloyed;99.53;0;0;0;0;0;0;0;0.28;0;0;0;0.19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1223;4;0;Y;663;0.0167;N;65;;;48
Cu-0.28Cr-0.19Mg;Cu low alloyed;99.53;0;0;0;0;0;0;0;0.28;0;0;0;0.19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1223;4;0;Y;663;0.0417;N;66;;;48
Cu-0.28Cr-0.19Mg;Cu low alloyed;99.53;0;0;0;0;0;0;0;0.28;0;0;0;0.19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1223;4;0;Y;663;0.0833;N;65;;;48
Cu-0.28Cr-0.19Mg;Cu low alloyed;99.53;0;0;0;0;0;0;0;0.28;0;0;0;0.19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1223;4;0;Y;663;0.167;N;64;;;48
Cu-0.28Cr-0.19Mg;Cu low alloyed;99.53;0;0;0;0;0;0;0;0.28;0;0;0;0.19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1223;4;0;Y;663;0.25;N;67;;;48
Cu-0.28Cr-0.19Mg;Cu low alloyed;99.53;0;0;0;0;0;0;0;0.28;0;0;0;0.19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1223;4;0;Y;663;0.5;N;67;;;50
Cu-0.28Cr-0.19Mg;Cu low alloyed;99.53;0;0;0;0;0;0;0;0.28;0;0;0;0.19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1223;4;0;Y;663;1;N;77;;;55
Cu-0.28Cr-0.19Mg;Cu low alloyed;99.53;0;0;0;0;0;0;0;0.28;0;0;0;0.19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1223;4;0;Y;663;2;N;98;;;65
Cu-0.28Cr-0.19Mg;Cu low alloyed;99.53;0;0;0;0;0;0;0;0.28;0;0;0;0.19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1223;4;0;Y;663;4;N;109;;;71
Cu-0.28Cr-0.19Mg;Cu low alloyed;99.53;0;0;0;0;0;0;0;0.28;0;0;0;0.19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1223;4;0;Y;663;6;N;109;;;76
Cu-0.28Cr-0.19Mg;Cu low alloyed;99.53;0;0;0;0;0;0;0;0.28;0;0;0;0.19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1223;4;0;Y;663;8;N;117;;;76
Cu-0.28Cr-0.19Mg;Cu low alloyed;99.53;0;0;0;0;0;0;0;0.28;0;0;0;0.19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1223;4;0;Y;663;12;N;116;;;77
Cu-0.28Cr-0.19Mg;Cu low alloyed;99.53;0;0;0;0;0;0;0;0.28;0;0;0;0.19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1223;4;0;Y;693;0.0083;N;67;;;47
Cu-0.28Cr-0.19Mg;Cu low alloyed;99.53;0;0;0;0;0;0;0;0.28;0;0;0;0.19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1223;4;0;Y;693;0.0167;N;68;;;47
Cu-0.28Cr-0.19Mg;Cu low alloyed;99.53;0;0;0;0;0;0;0;0.28;0;0;0;0.19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1223;4;0;Y;693;0.0417;N;66;;;48
Cu-0.28Cr-0.19Mg;Cu low alloyed;99.53;0;0;0;0;0;0;0;0.28;0;0;0;0.19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1223;4;0;Y;693;0.0833;N;66;;;47
Cu-0.28Cr-0.19Mg;Cu low alloyed;99.53;0;0;0;0;0;0;0;0.28;0;0;0;0.19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1223;4;0;Y;693;0.167;N;67;;;48
Cu-0.28Cr-0.19Mg;Cu low alloyed;99.53;0;0;0;0;0;0;0;0.28;0;0;0;0.19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1223;4;0;Y;693;0.25;N;69;;;49
Cu-0.28Cr-0.19Mg;Cu low alloyed;99.53;0;0;0;0;0;0;0;0.28;0;0;0;0.19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1223;4;0;Y;693;0.5;N;81;;;53
Cu-0.28Cr-0.19Mg;Cu low alloyed;99.53;0;0;0;0;0;0;0;0.28;0;0;0;0.19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1223;4;0;Y;693;1;N;108;;;66
Cu-0.28Cr-0.19Mg;Cu low alloyed;99.53;0;0;0;0;0;0;0;0.28;0;0;0;0.19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1223;4;0;Y;693;2;N;119;;;76
Cu-0.28Cr-0.19Mg;Cu low alloyed;99.53;0;0;0;0;0;0;0;0.28;0;0;0;0.19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1223;4;0;Y;693;4;N;124;;;79
Cu-0.28Cr-0.19Mg;Cu low alloyed;99.53;0;0;0;0;0;0;0;0.28;0;0;0;0.19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1223;4;0;Y;693;6;N;124;;;79
Cu-0.28Cr-0.19Mg;Cu low alloyed;99.53;0;0;0;0;0;0;0;0.28;0;0;0;0.19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1223;4;0;Y;693;8;N;127;;;80
Cu-0.28Cr-0.19Mg;Cu low alloyed;99.53;0;0;0;0;0;0;0;0.28;0;0;0;0.19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1223;4;0;Y;693;12;N;126;;;82
Cu-0.28Cr-0.19Mg;Cu low alloyed;99.53;0;0;0;0;0;0;0;0.28;0;0;0;0.19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1223;4;0;Y;723;0.0083;N;65;;;47
Cu-0.28Cr-0.19Mg;Cu low alloyed;99.53;0;0;0;0;0;0;0;0.28;0;0;0;0.19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1223;4;0;Y;723;0.0167;N;65;;;47
Cu-0.28Cr-0.19Mg;Cu low alloyed;99.53;0;0;0;0;0;0;0;0.28;0;0;0;0.19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1223;4;0;Y;723;0.0417;N;65;;;47
Cu-0.28Cr-0.19Mg;Cu low alloyed;99.53;0;0;0;0;0;0;0;0.28;0;0;0;0.19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1223;4;0;Y;723;0.0833;N;68;;;48
Cu-0.28Cr-0.19Mg;Cu low alloyed;99.53;0;0;0;0;0;0;0;0.28;0;0;0;0.19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1223;4;0;Y;723;0.167;N;80;;;50
Cu-0.28Cr-0.19Mg;Cu low alloyed;99.53;0;0;0;0;0;0;0;0.28;0;0;0;0.19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1223;4;0;Y;723;0.25;N;94;;;54
Cu-0.28Cr-0.19Mg;Cu low alloyed;99.53;0;0;0;0;0;0;0;0.28;0;0;0;0.19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1223;4;0;Y;723;0.5;N;118;;;71
Cu-0.28Cr-0.19Mg;Cu low alloyed;99.53;0;0;0;0;0;0;0;0.28;0;0;0;0.19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1223;4;0;Y;723;1;N;122;;;80
Cu-0.28Cr-0.19Mg;Cu low alloyed;99.53;0;0;0;0;0;0;0;0.28;0;0;0;0.19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1223;4;0;Y;723;2;N;121;;;80
Cu-0.28Cr-0.19Mg;Cu low alloyed;99.53;0;0;0;0;0;0;0;0.28;0;0;0;0.19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1223;4;0;Y;723;4;N;122;;;83
Cu-0.28Cr-0.19Mg;Cu low alloyed;99.53;0;0;0;0;0;0;0;0.28;0;0;0;0.19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1223;4;0;Y;723;6;N;122;;;84
Cu-0.28Cr-0.19Mg;Cu low alloyed;99.53;0;0;0;0;0;0;0;0.28;0;0;0;0.19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1223;4;0;Y;723;8;N;123;;;83
Cu-0.28Cr-0.19Mg;Cu low alloyed;99.53;0;0;0;0;0;0;0;0.28;0;0;0;0.19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1223;4;0;Y;723;12;N;122;;;83
Cu-0.28Cr-0.19Mg;Cu low alloyed;99.53;0;0;0;0;0;0;0;0.28;0;0;0;0.19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1223;4;0;Y;753;0.0083;N;62;;;45
Cu-0.28Cr-0.19Mg;Cu low alloyed;99.53;0;0;0;0;0;0;0;0.28;0;0;0;0.19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1223;4;0;Y;753;0.0167;N;61;;;47
Cu-0.28Cr-0.19Mg;Cu low alloyed;99.53;0;0;0;0;0;0;0;0.28;0;0;0;0.19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1223;4;0;Y;753;0.0417;N;63;;;46
Cu-0.28Cr-0.19Mg;Cu low alloyed;99.53;0;0;0;0;0;0;0;0.28;0;0;0;0.19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1223;4;0;Y;753;0.0833;N;73;;;48
Cu-0.28Cr-0.19Mg;Cu low alloyed;99.53;0;0;0;0;0;0;0;0.28;0;0;0;0.19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1223;4;0;Y;753;0.167;N;89;;;53
Cu-0.28Cr-0.19Mg;Cu low alloyed;99.53;0;0;0;0;0;0;0;0.28;0;0;0;0.19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1223;4;0;Y;753;0.25;N;99;;;62
Cu-0.28Cr-0.19Mg;Cu low alloyed;99.53;0;0;0;0;0;0;0;0.28;0;0;0;0.19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1223;4;0;Y;753;0.5;N;107;;;76
Cu-0.28Cr-0.19Mg;Cu low alloyed;99.53;0;0;0;0;0;0;0;0.28;0;0;0;0.19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1223;4;0;Y;753;1;N;111;;;82
Cu-0.28Cr-0.19Mg;Cu low alloyed;99.53;0;0;0;0;0;0;0;0.28;0;0;0;0.19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1223;4;0;Y;753;2;N;112;;;82
Cu-0.28Cr-0.19Mg;Cu low alloyed;99.53;0;0;0;0;0;0;0;0.28;0;0;0;0.19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1223;4;0;Y;753;4;N;107;;;85
Cu-0.28Cr-0.19Mg;Cu low alloyed;99.53;0;0;0;0;0;0;0;0.28;0;0;0;0.19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1223;4;0;Y;753;6;N;107;;;85
Cu-0.28Cr-0.19Mg;Cu low alloyed;99.53;0;0;0;0;0;0;0;0.28;0;0;0;0.19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1223;4;0;Y;753;8;N;107;;;84
Cu-0.28Cr-0.19Mg;Cu low alloyed;99.53;0;0;0;0;0;0;0;0.28;0;0;0;0.19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1223;4;0;Y;753;12;N;108;;;85
Cu-0.28Cr-0.19Mg;Cu low alloyed;99.53;0;0;0;0;0;0;0;0.28;0;0;0;0.19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1223;4;0;Y;783;0.0083;N;64;;;46
Cu-0.28Cr-0.19Mg;Cu low alloyed;99.53;0;0;0;0;0;0;0;0.28;0;0;0;0.19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1223;4;0;Y;783;0.0167;N;63;;;47
Cu-0.28Cr-0.19Mg;Cu low alloyed;99.53;0;0;0;0;0;0;0;0.28;0;0;0;0.19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1223;4;0;Y;783;0.0417;N;66;;;47
